matchId,status,startDate,engine,homeClubId,homeTeamName,awayClubId,awayTeamName,homeScore,awayScore,result,winnerClubId,winnerTeamName,goalDifference,homeFormation,awayFormation,homeCaptainId,awayCaptainId,homeP1Overall,homeP2Overall,homeP3Overall,homeP4Overall,homeP5Overall,homeP6Overall,homeP7Overall,homeP8Overall,homeP9Overall,homeP10Overall,homeP11Overall,awayP1Overall,awayP2Overall,awayP3Overall,awayP4Overall,awayP5Overall,awayP6Overall,awayP7Overall,awayP8Overall,awayP9Overall,awayP10Overall,awayP11Overall,homeP1Id,homeP1DataVersion,homeP1Defense,homeP1Dribbling,homeP1Pace,homeP1Passing,homeP1Physical,homeP1Shooting,homeP1Goalkeeping,homeP1Energy,homeP1Pos1,homeP1Pos2,homeP1Pos3,homeP1Position,homeP1PositionCode,homeP2Id,homeP2DataVersion,homeP2Defense,homeP2Dribbling,homeP2Pace,homeP2Passing,homeP2Physical,homeP2Shooting,homeP2Goalkeeping,homeP2Energy,homeP2Pos1,homeP2Pos2,homeP2Pos3,homeP2Position,homeP2PositionCode,homeP3Id,homeP3DataVersion,homeP3Defense,homeP3Dribbling,homeP3Pace,homeP3Passing,homeP3Physical,homeP3Shooting,homeP3Goalkeeping,homeP3Energy,homeP3Pos1,homeP3Pos2,homeP3Pos3,homeP3Position,homeP3PositionCode,homeP4Id,homeP4DataVersion,homeP4Defense,homeP4Dribbling,homeP4Pace,homeP4Passing,homeP4Physical,homeP4Shooting,homeP4Goalkeeping,homeP4Energy,homeP4Pos1,homeP4Pos2,homeP4Pos3,homeP4Position,homeP4PositionCode,homeP5Id,homeP5DataVersion,homeP5Defense,homeP5Dribbling,homeP5Pace,homeP5Passing,homeP5Physical,homeP5Shooting,homeP5Goalkeeping,homeP5Energy,homeP5Pos1,homeP5Pos2,homeP5Pos3,homeP5Position,homeP5PositionCode,homeP6Id,homeP6DataVersion,homeP6Defense,homeP6Dribbling,homeP6Pace,homeP6Passing,homeP6Physical,homeP6Shooting,homeP6Goalkeeping,homeP6Energy,homeP6Pos1,homeP6Pos2,homeP6Pos3,homeP6Position,homeP6PositionCode,homeP7Id,homeP7DataVersion,homeP7Defense,homeP7Dribbling,homeP7Pace,homeP7Passing,homeP7Physical,homeP7Shooting,homeP7Goalkeeping,homeP7Energy,homeP7Pos1,homeP7Pos2,homeP7Pos3,homeP7Position,homeP7PositionCode,homeP8Id,homeP8DataVersion,homeP8Defense,homeP8Dribbling,homeP8Pace,homeP8Passing,homeP8Physical,homeP8Shooting,homeP8Goalkeeping,homeP8Energy,homeP8Pos1,homeP8Pos2,homeP8Pos3,homeP8Position,homeP8PositionCode,homeP9Id,homeP9DataVersion,homeP9Defense,homeP9Dribbling,homeP9Pace,homeP9Passing,homeP9Physical,homeP9Shooting,homeP9Goalkeeping,homeP9Energy,homeP9Pos1,homeP9Pos2,homeP9Pos3,homeP9Position,homeP9PositionCode,homeP10Id,homeP10DataVersion,homeP10Defense,homeP10Dribbling,homeP10Pace,homeP10Passing,homeP10Physical,homeP10Shooting,homeP10Goalkeeping,homeP10Energy,homeP10Pos1,homeP10Pos2,homeP10Pos3,homeP10Position,homeP10PositionCode,homeP11Id,homeP11DataVersion,homeP11Defense,homeP11Dribbling,homeP11Pace,homeP11Passing,homeP11Physical,homeP11Shooting,homeP11Goalkeeping,homeP11Energy,homeP11Pos1,homeP11Pos2,homeP11Pos3,homeP11Position,homeP11PositionCode,awayP1Id,awayP1DataVersion,awayP1Defense,awayP1Dribbling,awayP1Pace,awayP1Passing,awayP1Physical,awayP1Shooting,awayP1Goalkeeping,awayP1Energy,awayP1Pos1,awayP1Pos2,awayP1Pos3,awayP1Position,awayP1PositionCode,awayP2Id,awayP2DataVersion,awayP2Defense,awayP2Dribbling,awayP2Pace,awayP2Passing,awayP2Physical,awayP2Shooting,awayP2Goalkeeping,awayP2Energy,awayP2Pos1,awayP2Pos2,awayP2Pos3,awayP2Position,awayP2PositionCode,awayP3Id,awayP3DataVersion,awayP3Defense,awayP3Dribbling,awayP3Pace,awayP3Passing,awayP3Physical,awayP3Shooting,awayP3Goalkeeping,awayP3Energy,awayP3Pos1,awayP3Pos2,awayP3Pos3,awayP3Position,awayP3PositionCode,awayP4Id,awayP4DataVersion,awayP4Defense,awayP4Dribbling,awayP4Pace,awayP4Passing,awayP4Physical,awayP4Shooting,awayP4Goalkeeping,awayP4Energy,awayP4Pos1,awayP4Pos2,awayP4Pos3,awayP4Position,awayP4PositionCode,awayP5Id,awayP5DataVersion,awayP5Defense,awayP5Dribbling,awayP5Pace,awayP5Passing,awayP5Physical,awayP5Shooting,awayP5Goalkeeping,awayP5Energy,awayP5Pos1,awayP5Pos2,awayP5Pos3,awayP5Position,awayP5PositionCode,awayP6Id,awayP6DataVersion,awayP6Defense,awayP6Dribbling,awayP6Pace,awayP6Passing,awayP6Physical,awayP6Shooting,awayP6Goalkeeping,awayP6Energy,awayP6Pos1,awayP6Pos2,awayP6Pos3,awayP6Position,awayP6PositionCode,awayP7Id,awayP7DataVersion,awayP7Defense,awayP7Dribbling,awayP7Pace,awayP7Passing,awayP7Physical,awayP7Shooting,awayP7Goalkeeping,awayP7Energy,awayP7Pos1,awayP7Pos2,awayP7Pos3,awayP7Position,awayP7PositionCode,awayP8Id,awayP8DataVersion,awayP8Defense,awayP8Dribbling,awayP8Pace,awayP8Passing,awayP8Physical,awayP8Shooting,awayP8Goalkeeping,awayP8Energy,awayP8Pos1,awayP8Pos2,awayP8Pos3,awayP8Position,awayP8PositionCode,awayP9Id,awayP9DataVersion,awayP9Defense,awayP9Dribbling,awayP9Pace,awayP9Passing,awayP9Physical,awayP9Shooting,awayP9Goalkeeping,awayP9Energy,awayP9Pos1,awayP9Pos2,awayP9Pos3,awayP9Position,awayP9PositionCode,awayP10Id,awayP10DataVersion,awayP10Defense,awayP10Dribbling,awayP10Pace,awayP10Passing,awayP10Physical,awayP10Shooting,awayP10Goalkeeping,awayP10Energy,awayP10Pos1,awayP10Pos2,awayP10Pos3,awayP10Position,awayP10PositionCode,awayP11Id,awayP11DataVersion,awayP11Defense,awayP11Dribbling,awayP11Pace,awayP11Passing,awayP11Physical,awayP11Shooting,awayP11Goalkeeping,awayP11Energy,awayP11Pos1,awayP11Pos2,awayP11Pos3,awayP11Position,awayP11PositionCode
1710492,ENDED,2026-01-16T21:15:00.000Z,14.0.3/8.1.2,554,Gasteiz Metathletic FC,2686,Canal Kings FC,2,1,HOME_WIN,554,Gasteiz Metathletic FC,1,4-3-3_attack,4-1-2-1-2,65012,57216,81,82,81,83,80,78,86,81,76,79,83,76,79,77,78,77,77,78,77,78,75,78,113360,1,0,0,0,0,0,0,81,9850,GK,,,GK,1,22049,1,90,73,77,77,75,56,0,9981,RB,CM,,RB,2,65012,1,85,62,70,64,80,41,0,9735,CB,CDM,,CB,4,155866,1,92,58,62,48,74,30,0,9709,CB,,,CB,23,79536,1,90,67,65,81,75,40,0,9715,LB,LWB,,LB,3,144803,1,72,73,57,87,71,68,0,9699,CM,,,CM,17,53222,1,47,94,83,89,66,68,0,9679,CAM,,,CAM,10,82459,1,70,80,64,86,78,74,0,10000,CM,,,CM,8,32918,1,65,88,84,73,62,72,0,9945,RM,LM,RW,RW,7,144123,1,28,84,77,65,69,80,0,9949,ST,,,ST,9,119595,1,43,87,69,84,55,84,0,9632,LW,RW,,LW,21,188722,1,0,0,0,0,0,0,76,9843,GK,,,GK,1,211618,1,85,75,69,79,66,52,0,9679,RB,,,RB,2,156296,1,86,49,32,46,73,26,0,9707,CB,RB,,CB,3,64271,1,84,52,58,50,77,27,0,9724,CB,,,CB,4,65041,1,83,79,80,60,72,63,0,9704,LB,LM,LWB,LB,5,187801,1,62,80,62,79,65,77,0,9675,RM,RW,,RM,7,148420,1,82,71,57,82,70,49,0,9695,CDM,CAM,,CDM,6,76215,1,70,85,89,80,59,60,0,9650,RM,LM,,LM,11,169154,1,30,78,86,64,72,81,0,9704,ST,,,ST,9,114881,1,42,81,60,73,46,72,0,9595,CAM,,,CAM,8,57216,1,40,90,75,53,69,84,0,9691,CF,ST,CM,ST,10
1710542,ENDED,2026-01-16T21:15:00.000Z,14.0.3/8.1.2,2715,Bucaramanga,1250,AJ Montpellier,0,2,AWAY_WIN,1250,AJ Montpellier,2,4-4-2,4-1-2-1-2_narrow,42300,125343,80,77,76,78,80,81,80,79,78,79,76,77,75,75,75,77,75,78,77,77,77,78,77567,1,0,0,0,0,0,0,80,9927,GK,,,GK,1,177007,1,81,81,83,68,62,36,0,10000,RB,CB,,RB,2,103214,1,86,70,62,67,74,38,0,10000,CDM,CB,,CB,3,66839,1,86,57,51,51,70,31,0,9857,CB,,,CB,4,125772,1,85,67,81,82,71,35,0,9697,LB,CDM,,LB,5,171768,1,72,83,65,87,67,69,0,10000,RM,LM,,RM,7,5709,1,56,85,54,85,76,68,0,10000,CM,,,CM,8,52559,1,75,73,65,88,66,75,0,9850,CM,,,CM,6,75948,1,58,82,77,81,81,69,0,9857,CM,LM,,LM,11,42300,1,47,87,84,72,60,69,0,9839,RW,ST,,ST,9,3524,1,36,77,85,84,71,77,0,10000,RM,ST,,ST,10,240345,1,0,0,0,0,0,0,77,10000,GK,,,GK,1,71576,1,76,66,85,76,76,34,0,9868,RB,RWB,,RB,2,125343,1,78,59,63,51,81,46,0,9740,CB,RWB,,CB,3,172068,1,79,63,68,50,73,34,0,10000,CB,,,CB,4,242311,1,84,72,74,71,70,38,0,9695,RB,LB,RWB,LB,5,1334,1,61,78,66,77,70,74,0,9857,CM,CAM,RM,CM,8,169762,1,85,67,58,78,71,50,0,9951,CDM,CM,,CDM,6,177005,1,54,74,64,86,69,72,0,9949,CM,CDM,CAM,CM,13,88435,1,49,73,82,69,87,79,0,9961,ST,,,ST,9,30926,1,76,72,80,81,69,76,0,9855,LM,LW,CAM,CAM,10,6667,1,27,77,73,58,82,83,0,9855,ST,CAM,,ST,14
1710577,ENDED,2026-01-16T21:15:00.000Z,14.0.3/8.1.2,3500,BockBusters,839,Daegu Orchard MFC,2,0,HOME_WIN,3500,BockBusters,2,4-1-2-1-2,4-1-2-1-2,,121077,84,82,80,84,78,79,82,82,83,76,84,82,78,80,76,75,76,78,76,78,79,79,77560,1,0,0,0,0,0,0,84,9854,GK,,,GK,1,39640,1,82,67,85,86,93,53,0,9788,RB,LB,,RB,2,1440,1,83,59,75,67,83,40,0,9748,CB,,,CB,3,103394,1,93,52,50,52,80,38,0,9735,CB,,,CB,4,29825,1,81,75,87,76,68,49,0,9686,LB,,,LB,5,40184,1,51,78,83,89,67,74,0,9343,RM,RB,ST,RM,7,31328,1,91,61,71,82,85,52,0,9655,CDM,CM,,CDM,6,65172,1,82,91,79,81,77,66,0,9724,RM,LM,,LM,11,74733,1,18,81,77,73,79,88,0,9731,ST,,,ST,9,36074,1,26,69,61,82,66,82,0,9679,CAM,CF,,CAM,8,82697,1,38,82,71,71,76,91,0,9720,ST,,,ST,10,57023,1,0,0,0,0,0,0,82,9852,GK,,,GK,1,38545,1,84,66,84,74,71,77,0,9699,RB,,,RB,2,73759,1,86,71,60,48,77,34,0,9955,CB,,,CB,3,10235,1,78,63,84,54,81,38,0,9877,CB,CDM,,CB,4,12803,1,79,75,75,63,77,36,0,10000,LB,,,LB,5,121077,1,44,77,81,86,69,72,0,9691,RM,CAM,LM,RM,7,51878,1,74,79,81,82,79,67,0,9731,CDM,CB,,CDM,6,97979,1,60,80,71,80,64,74,0,10000,LM,CAM,RM,LM,11,53592,1,40,87,77,45,85,79,0,9756,ST,,,ST,9,38206,1,47,78,63,84,71,79,0,9859,CAM,RM,CM,CAM,8,74098,1,40,65,86,55,66,92,0,9948,ST,,,ST,10
1710611,ENDED,2026-01-16T21:15:00.000Z,14.0.3/8.1.2,924,HansWorst II,2193,Effigy Dreamers MFC,0,5,AWAY_WIN,2193,Effigy Dreamers MFC,5,3-5-2_B,3-4-3_diamond,106271,21721,79,79,82,80,76,83,83,79,80,79,81,79,81,84,81,87,83,81,84,83,81,81,103726,1,0,0,0,0,0,0,79,9927,GK,,,GK,1,74156,1,90,55,51,54,65,28,0,9848,CB,,,CB,3,93696,1,87,50,71,68,83,29,0,9862,CB,CM,,CB,4,115294,1,88,56,57,63,72,71,0,9839,CB,,,CB,13,16684,1,89,71,37,62,71,42,0,9859,CDM,CM,,CDM,6,126161,1,88,71,50,82,83,44,0,9881,CDM,CB,,CDM,14,106271,1,70,85,83,87,79,73,0,9873,RM,CAM,,RM,7,164991,1,34,89,69,70,54,78,0,9828,CAM,LM,CM,CAM,8,82867,1,79,84,80,80,58,79,0,10000,LM,RM,,LM,11,37163,1,27,79,63,63,66,87,0,9850,ST,RW,,ST,9,66625,1,32,86,64,64,65,88,0,10000,ST,,,ST,10,77290,1,0,0,0,0,0,0,79,9847,GK,,,GK,1,56957,1,89,46,68,46,81,56,0,9740,CB,,,CB,3,20787,1,90,61,53,52,85,42,0,9756,CB,,,CB,4,1750,1,83,63,60,64,89,32,0,9772,CB,,,CB,13,36609,1,83,87,69,88,86,85,0,9760,RM,RWB,RW,RM,7,99638,1,87,79,65,83,75,53,0,9711,CDM,CB,,CDM,6,237536,1,73,71,89,92,69,77,0,9691,LM,CAM,,LM,11,21336,1,40,86,77,88,47,74,0,9599,CAM,LM,CM,CAM,8,39268,1,23,83,82,90,60,75,0,9654,RW,,,RW,14,21721,1,29,78,64,56,65,93,0,9675,ST,,,ST,9,57497,1,27,85,80,85,65,70,0,9675,LW,RM,LM,LW,15
1710641,ENDED,2026-01-16T21:15:00.000Z,14.0.3/8.1.2,1089,MFC Leipzig Whales,1383,Pigs To The Slaughter,1,4,AWAY_WIN,1383,Pigs To The Slaughter,3,4-3-3,3-4-3_diamond,5674,57210,78,74,76,77,75,78,80,76,76,81,79,81,77,78,78,79,79,75,77,78,72,79,5674,1,0,0,0,0,0,0,78,9806,GK,,,GK,1,25083,1,72,75,84,70,77,56,0,9870,RB,CB,,RB,2,153010,1,84,27,61,58,80,31,0,9875,CB,RB,,CB,3,29928,1,81,61,65,52,77,30,0,9946,CB,,,CB,4,73185,1,77,79,76,68,67,57,0,9939,RB,LB,RM,LB,5,72496,1,70,77,80,83,62,73,0,9936,CM,,,CM,8,66271,1,82,72,66,88,76,71,0,9720,CM,,,CM,6,58372,1,79,69,44,82,76,65,0,9868,CM,CAM,,CM,13,25133,1,38,69,85,82,66,76,0,9850,RW,RM,,RW,7,73327,1,56,82,89,86,71,84,0,9699,LM,ST,LW,ST,9,43172,1,26,89,90,74,56,59,0,9941,LW,RW,,LW,11,159737,1,0,0,0,0,0,0,81,9850,GK,,,GK,1,57210,1,80,55,79,48,83,35,0,9958,CB,CDM,,CB,3,59187,1,82,52,87,56,80,34,0,9696,CB,,,CB,4,14338,1,84,64,86,52,72,40,0,9704,CB,,,CB,13,203458,1,77,84,80,79,70,75,0,9695,RM,ST,RB,RM,7,57181,1,81,71,80,87,66,59,0,9567,CDM,CM,,CDM,6,71426,1,72,78,73,74,67,77,0,10000,LM,ST,,LM,11,53958,1,65,88,68,73,79,71,0,9731,CM,CAM,,CAM,8,55359,1,71,90,89,82,65,50,0,9675,RM,RW,,RW,14,61185,1,75,68,89,72,69,77,0,9643,RM,CM,ST,ST,9,15331,1,75,91,82,80,51,67,0,9611,LM,ST,LW,LW,15
1710673,ENDED,2026-01-17T21:15:00.000Z,14.0.3/8.1.2,1089,MFC Leipzig Whales,2686,Canal Kings FC,1,0,HOME_WIN,1089,MFC Leipzig Whales,1,4-3-3,4-1-2-1-2,5674,57216,78,75,77,81,75,79,76,78,79,79,81,76,79,77,78,74,77,78,76,77,75,78,5674,1,0,0,0,0,0,0,78,9687,GK,,,GK,1,73185,1,77,79,76,68,67,57,0,9756,RB,LB,RM,RB,2,29928,1,81,61,65,52,77,30,0,9793,CB,,,CB,3,131914,1,90,57,62,43,75,45,0,9900,CB,,,CB,4,12570,1,74,81,80,65,80,56,0,9907,LB,LWB,LM,LB,5,76795,1,62,78,68,88,72,66,0,9896,CM,CDM,,CM,8,58372,1,79,69,44,82,76,65,0,9720,CM,CAM,,CM,6,72496,1,70,77,80,83,62,73,0,9750,CM,,,CM,13,43172,1,26,89,90,74,56,59,0,9763,LW,RW,,RW,7,57650,1,44,82,72,58,80,82,0,9907,ST,,,ST,9,73327,1,56,82,89,86,71,84,0,9519,LM,ST,LW,LW,11,188722,1,0,0,0,0,0,0,76,9754,GK,,,GK,1,211618,1,85,75,69,79,66,53,0,9485,RB,,,RB,2,35659,1,80,66,80,52,78,45,0,10000,CB,,,CB,3,64271,1,84,52,58,50,77,27,0,9561,CB,,,CB,4,18181,1,75,73,72,69,82,59,0,10000,RB,LB,,LB,5,187801,1,62,80,62,79,65,77,0,9478,RM,RW,,RM,7,148420,1,82,71,57,82,70,49,0,9512,CDM,CAM,,CDM,6,57229,1,39,86,84,84,61,64,0,10000,LM,CM,RM,LM,11,57187,1,60,72,86,70,59,82,0,10000,ST,,,ST,9,62354,1,52,70,74,85,70,66,0,10000,CAM,RW,,CAM,8,57216,1,40,90,75,53,69,84,0,9506,CF,ST,CM,ST,10
1710725,ENDED,2026-01-17T21:15:00.000Z,14.0.3/8.1.2,924,HansWorst II,1383,Pigs To The Slaughter,2,2,DRAW,,,0,3-5-2_B,3-4-3_diamond,164991,57210,79,78,82,80,76,83,83,79,78,79,78,81,77,78,78,79,76,75,77,75,75,76,103726,1,0,0,0,0,0,0,79,9847,GK,,,GK,1,128742,1,89,45,41,59,65,29,0,10000,CB,,,CB,3,93696,1,87,50,71,68,83,29,0,9706,CB,CM,,CB,4,115294,1,88,56,57,63,72,71,0,9658,CB,,,CB,13,16684,1,89,71,37,62,71,42,0,9699,CDM,CM,,CDM,6,126161,1,88,71,50,82,83,44,0,9748,CDM,CB,,CDM,14,106271,1,70,85,83,87,80,73,0,9731,RM,CAM,,RM,7,164991,1,35,89,69,70,54,78,0,9629,CAM,LM,CM,CAM,8,30080,1,64,88,76,80,53,70,0,9939,LM,ST,LB,LM,11,37163,1,27,79,63,63,66,87,0,9679,ST,RW,,ST,9,75119,1,42,72,77,67,66,85,0,9948,ST,RW,,ST,10,159737,1,0,0,0,0,0,0,81,9765,GK,,,GK,1,57210,1,80,55,79,48,83,35,0,9834,CB,CDM,,CB,3,92906,1,80,54,78,73,82,44,0,9824,CB,,,CB,4,14338,1,84,64,86,52,72,40,0,9527,CB,,,CB,13,203458,1,77,84,80,79,70,75,0,9512,RM,ST,RB,RM,7,4552,1,81,62,77,77,74,67,0,10000,CDM,CM,CB,CDM,6,71426,1,72,78,73,74,67,77,0,9851,LM,ST,,LM,11,53958,1,65,88,68,73,79,71,0,9573,CM,CAM,,CAM,8,75353,1,53,79,83,67,65,71,0,10000,RW,RM,CAM,RW,14,23953,1,79,74,75,74,69,78,0,9892,LM,ST,CAM,ST,9,73511,1,74,85,78,70,81,71,0,10000,CM,CDM,LW,LW,15
1710760,ENDED,2026-01-17T21:15:00.000Z,14.0.3/8.1.2,2193,Effigy Dreamers MFC,839,Daegu Orchard MFC,3,3,DRAW,,,0,3-4-3_diamond,4-1-2-1-2,21721,38206,79,81,84,81,87,83,81,84,83,81,81,82,75,80,79,81,78,76,76,78,79,79,77290,1,0,0,0,0,0,0,79,9761,GK,,,GK,1,56957,1,89,46,68,46,81,56,0,9587,CB,,,CB,3,20787,1,90,61,53,52,85,42,0,9614,CB,,,CB,4,1750,1,83,63,60,64,89,32,0,9640,CB,,,CB,13,36609,1,83,87,69,88,86,85,0,9620,RM,RWB,RW,RM,7,99638,1,87,79,65,83,75,53,0,9542,CDM,CB,,CDM,6,237536,1,73,71,89,92,69,77,0,9506,LM,CAM,,LM,11,21336,1,40,86,77,88,47,74,0,9349,CAM,LM,CM,CAM,8,39268,1,23,83,82,90,60,75,0,9443,RW,,,RW,14,21721,1,29,78,64,56,65,93,0,9478,ST,,,ST,9,57497,1,27,85,80,85,65,70,0,9478,LW,RM,LM,LW,15,57023,1,0,0,0,0,0,0,82,9768,GK,,,GK,1,60643,1,76,58,80,84,73,38,0,10000,RB,,,RB,2,73759,1,86,71,60,48,77,34,0,9819,CB,,,CB,3,39689,1,82,53,75,67,83,55,0,9912,CB,,,CB,4,73025,1,86,78,73,84,62,33,0,9882,LB,LWB,,LB,5,22748,1,72,78,92,81,75,71,0,9984,RM,,,RM,7,57492,1,79,61,70,79,77,41,0,10000,CDM,CM,,CDM,6,109633,1,59,75,82,86,52,69,0,9867,LM,LW,,LM,11,53592,1,40,87,77,45,85,79,0,9614,ST,,,ST,9,38206,1,47,78,63,84,71,79,0,9699,CAM,RM,CM,CAM,8,74098,1,40,65,86,55,66,92,0,9790,ST,,,ST,10
1710799,ENDED,2026-01-17T21:15:00.000Z,14.0.3/8.1.2,3500,BockBusters,2715,Bucaramanga,1,0,HOME_WIN,3500,BockBusters,1,4-1-2-1-2,4-4-1-1,164212,103525,84,82,79,84,79,82,79,77,78,78,84,76,78,77,76,76,76,80,78,81,81,78,77560,1,0,0,0,0,0,0,84,9772,GK,,,GK,1,39640,1,82,67,85,86,93,53,0,9666,RB,LB,,RB,2,164212,1,85,54,64,48,79,27,0,10000,CB,RB,,CB,3,103394,1,93,52,50,52,80,38,0,9580,CB,,,CB,4,29825,1,82,75,87,76,68,49,0,9498,LB,,,LB,5,65172,1,82,91,79,81,77,66,0,9561,RM,LM,,RM,7,67424,1,85,73,75,76,78,59,0,10000,CDM,CM,,CDM,6,36465,1,56,84,64,85,57,56,0,10000,LM,ST,CM,LM,11,97737,1,28,72,78,47,48,91,0,10000,ST,,,ST,9,56098,1,39,85,81,75,66,68,0,10000,CAM,,,CAM,8,82697,1,38,82,71,71,76,91,0,9554,ST,,,ST,10,103525,1,0,0,0,0,0,0,76,10000,GK,,,GK,1,32888,1,81,79,72,77,67,51,0,9781,RB,,,RB,2,177007,1,81,81,83,68,62,36,0,9842,RB,CB,,CB,3,103214,1,86,71,62,67,74,38,0,9864,CDM,CB,,CB,4,47184,1,81,81,86,64,57,30,0,9942,LB,,,LB,5,3524,1,36,77,85,84,71,77,0,9859,RM,ST,,RM,7,5709,1,56,85,54,85,76,68,0,9868,CM,,,CM,8,75948,1,58,82,77,81,81,69,0,9693,CM,LM,,CM,6,171768,1,72,83,65,87,67,69,0,9851,RM,LM,,LM,11,107360,1,47,88,69,70,75,85,0,9953,CF,,,CF,9,54736,1,48,88,86,70,72,73,0,9951,ST,LW,,ST,10
1710842,ENDED,2026-01-17T21:15:00.000Z,14.0.3/8.1.2,1385,Sous-marin RUBIS,554,Gasteiz Metathletic FC,3,1,HOME_WIN,1385,Sous-marin RUBIS,2,4-1-2-1-2,4-3-3_attack,76490,65012,82,81,83,81,81,84,83,85,82,85,84,81,82,81,78,80,78,86,81,76,79,82,149986,1,0,0,0,0,0,0,82,9852,GK,,,GK,1,29969,1,88,78,77,74,71,31,0,10000,RB,LB,,RB,15,752,1,89,55,42,52,87,28,0,10000,CB,,,CB,4,99178,1,90,74,60,73,78,38,0,9728,CDM,CB,,CB,12,30936,1,83,77,82,84,70,57,0,9695,LB,,,LB,2,213495,1,70,92,64,86,74,73,0,10000,RM,,,RM,13,37604,1,92,60,50,82,89,70,0,10000,CDM,,,CDM,6,72832,1,70,87,71,93,75,68,0,9715,LM,RM,,LM,7,76490,1,24,70,82,68,78,93,0,10000,ST,,,ST,21,96731,1,47,92,81,83,76,76,0,9720,CAM,,,CAM,10,163388,1,33,79,81,67,76,93,0,9720,ST,CF,,ST,9,113360,1,0,0,0,0,0,0,81,9765,GK,,,GK,1,22049,1,90,73,77,77,75,56,0,9845,RB,CM,,RB,2,65012,1,85,62,70,64,80,41,0,9580,CB,CDM,,CB,4,62399,1,85,58,57,45,75,30,0,10000,CB,RB,,CB,5,79536,1,90,67,65,81,75,40,0,9546,LB,LWB,,LB,3,116332,1,70,83,57,82,67,65,0,9888,CM,,,CM,19,53222,1,47,94,83,89,66,68,0,9485,CAM,,,CAM,10,82459,1,70,80,64,86,78,74,0,9872,CM,,,CM,8,32918,1,65,88,84,73,62,72,0,9779,RM,LM,RW,RW,7,24440,1,23,85,76,51,74,82,0,9952,ST,,,ST,99,6104,1,70,87,67,85,71,73,0,9951,LM,ST,LW,LW,11
1710881,ENDED,2026-01-18T21:15:00.000Z,14.0.3/8.1.2,924,HansWorst II,2686,Canal Kings FC,3,4,AWAY_WIN,2686,Canal Kings FC,1,4-1-2-1-2,4-1-2-1-2,106271,57187,79,75,80,78,81,83,83,80,81,75,78,76,74,77,77,77,77,78,76,79,75,77,103726,1,0,0,0,0,0,0,79,9761,GK,,,GK,1,223799,1,77,75,75,69,73,25,0,10000,RB,RM,,RB,2,115294,1,88,56,57,63,72,71,0,9449,CB,,,CB,3,128742,1,89,46,41,59,65,29,0,9848,CB,,,CB,4,37012,1,89,72,75,78,71,44,0,10000,LB,,,LB,5,106271,1,70,85,83,87,80,73,0,9575,RM,CAM,,RM,7,126161,1,88,71,50,82,83,44,0,9601,CDM,CB,,CDM,6,82867,1,79,84,80,80,58,79,0,9931,LM,RM,,LM,11,66625,1,32,86,64,64,65,88,0,9947,ST,,,ST,9,84330,1,60,80,71,79,64,61,0,10000,CAM,CM,RM,CAM,8,75119,1,42,72,77,67,66,85,0,9790,ST,RW,,ST,10,188722,1,0,0,0,0,0,0,76,9658,GK,,,GK,1,18181,1,75,73,72,69,82,59,0,9879,RB,LB,,RB,2,156296,1,86,49,32,47,73,26,0,9837,CB,RB,,CB,3,35659,1,80,66,80,52,78,45,0,9872,CB,,,CB,4,65041,1,83,79,80,60,72,63,0,9834,LB,LM,LWB,LB,5,76215,1,70,85,89,80,59,60,0,9803,RM,LM,,RM,7,33269,1,87,82,73,67,71,78,0,10000,CDM,CM,,CDM,6,57229,1,39,86,84,84,61,64,0,9840,LM,CM,RM,LM,11,169154,1,30,78,86,64,72,82,0,9834,ST,,,ST,9,114881,1,42,81,60,73,46,72,0,9770,CAM,,,CAM,8,57187,1,60,72,86,70,59,82,0,9837,ST,,,ST,10
