matchId,status,startDate,engine,homeClubId,homeTeamName,awayClubId,awayTeamName,homeScore,awayScore,result,winnerClubId,winnerTeamName,goalDifference,homeFormation,awayFormation,homeCaptainId,awayCaptainId,homeP1Overall,homeP2Overall,homeP3Overall,homeP4Overall,homeP5Overall,homeP6Overall,homeP7Overall,homeP8Overall,homeP9Overall,homeP10Overall,homeP11Overall,awayP1Overall,awayP2Overall,awayP3Overall,awayP4Overall,awayP5Overall,awayP6Overall,awayP7Overall,awayP8Overall,awayP9Overall,awayP10Overall,awayP11Overall,homeP1Id,homeP1DataVersion,homeP1Defense,homeP1Dribbling,homeP1Pace,homeP1Passing,homeP1Physical,homeP1Shooting,homeP1Goalkeeping,homeP1Energy,homeP1Pos1,homeP1Pos2,homeP1Pos3,homeP1Position,homeP1PositionCode,homeP2Id,homeP2DataVersion,homeP2Defense,homeP2Dribbling,homeP2Pace,homeP2Passing,homeP2Physical,homeP2Shooting,homeP2Goalkeeping,homeP2Energy,homeP2Pos1,homeP2Pos2,homeP2Pos3,homeP2Position,homeP2PositionCode,homeP3Id,homeP3DataVersion,homeP3Defense,homeP3Dribbling,homeP3Pace,homeP3Passing,homeP3Physical,homeP3Shooting,homeP3Goalkeeping,homeP3Energy,homeP3Pos1,homeP3Pos2,homeP3Pos3,homeP3Position,homeP3PositionCode,homeP4Id,homeP4DataVersion,homeP4Defense,homeP4Dribbling,homeP4Pace,homeP4Passing,homeP4Physical,homeP4Shooting,homeP4Goalkeeping,homeP4Energy,homeP4Pos1,homeP4Pos2,homeP4Pos3,homeP4Position,homeP4PositionCode,homeP5Id,homeP5DataVersion,homeP5Defense,homeP5Dribbling,homeP5Pace,homeP5Passing,homeP5Physical,homeP5Shooting,homeP5Goalkeeping,homeP5Energy,homeP5Pos1,homeP5Pos2,homeP5Pos3,homeP5Position,homeP5PositionCode,homeP6Id,homeP6DataVersion,homeP6Defense,homeP6Dribbling,homeP6Pace,homeP6Passing,homeP6Physical,homeP6Shooting,homeP6Goalkeeping,homeP6Energy,homeP6Pos1,homeP6Pos2,homeP6Pos3,homeP6Position,homeP6PositionCode,homeP7Id,homeP7DataVersion,homeP7Defense,homeP7Dribbling,homeP7Pace,homeP7Passing,homeP7Physical,homeP7Shooting,homeP7Goalkeeping,homeP7Energy,homeP7Pos1,homeP7Pos2,homeP7Pos3,homeP7Position,homeP7PositionCode,homeP8Id,homeP8DataVersion,homeP8Defense,homeP8Dribbling,homeP8Pace,homeP8Passing,homeP8Physical,homeP8Shooting,homeP8Goalkeeping,homeP8Energy,homeP8Pos1,homeP8Pos2,homeP8Pos3,homeP8Position,homeP8PositionCode,homeP9Id,homeP9DataVersion,homeP9Defense,homeP9Dribbling,homeP9Pace,homeP9Passing,homeP9Physical,homeP9Shooting,homeP9Goalkeeping,homeP9Energy,homeP9Pos1,homeP9Pos2,homeP9Pos3,homeP9Position,homeP9PositionCode,homeP10Id,homeP10DataVersion,homeP10Defense,homeP10Dribbling,homeP10Pace,homeP10Passing,homeP10Physical,homeP10Shooting,homeP10Goalkeeping,homeP10Energy,homeP10Pos1,homeP10Pos2,homeP10Pos3,homeP10Position,homeP10PositionCode,homeP11Id,homeP11DataVersion,homeP11Defense,homeP11Dribbling,homeP11Pace,homeP11Passing,homeP11Physical,homeP11Shooting,homeP11Goalkeeping,homeP11Energy,homeP11Pos1,homeP11Pos2,homeP11Pos3,homeP11Position,homeP11PositionCode,awayP1Id,awayP1DataVersion,awayP1Defense,awayP1Dribbling,awayP1Pace,awayP1Passing,awayP1Physical,awayP1Shooting,awayP1Goalkeeping,awayP1Energy,awayP1Pos1,awayP1Pos2,awayP1Pos3,awayP1Position,awayP1PositionCode,awayP2Id,awayP2DataVersion,awayP2Defense,awayP2Dribbling,awayP2Pace,awayP2Passing,awayP2Physical,awayP2Shooting,awayP2Goalkeeping,awayP2Energy,awayP2Pos1,awayP2Pos2,awayP2Pos3,awayP2Position,awayP2PositionCode,awayP3Id,awayP3DataVersion,awayP3Defense,awayP3Dribbling,awayP3Pace,awayP3Passing,awayP3Physical,awayP3Shooting,awayP3Goalkeeping,awayP3Energy,awayP3Pos1,awayP3Pos2,awayP3Pos3,awayP3Position,awayP3PositionCode,awayP4Id,awayP4DataVersion,awayP4Defense,awayP4Dribbling,awayP4Pace,awayP4Passing,awayP4Physical,awayP4Shooting,awayP4Goalkeeping,awayP4Energy,awayP4Pos1,awayP4Pos2,awayP4Pos3,awayP4Position,awayP4PositionCode,awayP5Id,awayP5DataVersion,awayP5Defense,awayP5Dribbling,awayP5Pace,awayP5Passing,awayP5Physical,awayP5Shooting,awayP5Goalkeeping,awayP5Energy,awayP5Pos1,awayP5Pos2,awayP5Pos3,awayP5Position,awayP5PositionCode,awayP6Id,awayP6DataVersion,awayP6Defense,awayP6Dribbling,awayP6Pace,awayP6Passing,awayP6Physical,awayP6Shooting,awayP6Goalkeeping,awayP6Energy,awayP6Pos1,awayP6Pos2,awayP6Pos3,awayP6Position,awayP6PositionCode,awayP7Id,awayP7DataVersion,awayP7Defense,awayP7Dribbling,awayP7Pace,awayP7Passing,awayP7Physical,awayP7Shooting,awayP7Goalkeeping,awayP7Energy,awayP7Pos1,awayP7Pos2,awayP7Pos3,awayP7Position,awayP7PositionCode,awayP8Id,awayP8DataVersion,awayP8Defense,awayP8Dribbling,awayP8Pace,awayP8Passing,awayP8Physical,awayP8Shooting,awayP8Goalkeeping,awayP8Energy,awayP8Pos1,awayP8Pos2,awayP8Pos3,awayP8Position,awayP8PositionCode,awayP9Id,awayP9DataVersion,awayP9Defense,awayP9Dribbling,awayP9Pace,awayP9Passing,awayP9Physical,awayP9Shooting,awayP9Goalkeeping,awayP9Energy,awayP9Pos1,awayP9Pos2,awayP9Pos3,awayP9Position,awayP9PositionCode,awayP10Id,awayP10DataVersion,awayP10Defense,awayP10Dribbling,awayP10Pace,awayP10Passing,awayP10Physical,awayP10Shooting,awayP10Goalkeeping,awayP10Energy,awayP10Pos1,awayP10Pos2,awayP10Pos3,awayP10Position,awayP10PositionCode,awayP11Id,awayP11DataVersion,awayP11Defense,awayP11Dribbling,awayP11Pace,awayP11Passing,awayP11Physical,awayP11Shooting,awayP11Goalkeeping,awayP11Energy,awayP11Pos1,awayP11Pos2,awayP11Pos3,awayP11Position,awayP11PositionCode
1691404,ENDED,2026-01-15T20:04:00.000Z,14.0.3/8.1.1,5863,Chiba MFC ,750,Serg Academy - Colombia,3,1,HOME_WIN,5863,Chiba MFC ,2,3-5-2,4-1-2-1-2,203872,,71,68,70,71,70,69,72,70,70,70,72,67,64,64,68,69,66,69,66,66,69,67,189034,1,0,0,0,0,0,0,71,9921,GK,,,GK,1,160635,1,70,50,58,45,74,44,0,10000,CB,RB,,CB,3,40852,1,73,55,76,49,73,50,0,9862,CB,,,CB,4,90838,1,74,47,67,51,80,43,0,9875,CB,RB,,CB,13,162280,1,40,77,72,73,66,70,0,10000,RM,LM,CAM,RM,7,3107,1,69,74,75,74,81,52,0,9877,CAM,CM,LM,CM,8,107331,1,80,55,46,68,78,55,0,9870,CDM,CM,,CDM,6,52145,1,64,73,62,69,75,66,0,9866,CM,CDM,,CM,14,66469,1,51,67,72,77,66,69,0,9850,LM,,,LM,11,203872,1,41,57,78,50,62,82,0,9842,ST,CAM,,ST,9,52140,1,51,74,69,53,71,75,0,9859,ST,,,ST,10,9701,1,0,0,0,0,0,0,67,9919,GK,,,GK,1,170562,1,62,76,67,50,74,44,0,10000,RWB,RB,,RB,2,61710,1,62,42,61,38,85,33,0,9884,CB,RB,,CB,3,43639,1,74,48,36,54,66,47,0,9850,CB,,,CB,4,106311,1,72,60,73,68,72,45,0,9861,LB,CB,LM,LB,5,237651,1,52,75,73,68,56,50,0,9831,RM,,,RM,7,12349,1,73,53,63,67,79,60,0,9873,CDM,,,CDM,6,199857,1,63,70,72,71,57,48,0,9833,LM,,,LM,11,288792,1,30,66,65,58,63,69,0,9844,ST,,,ST,9,127790,1,28,77,59,70,69,55,0,9855,CAM,,,CAM,8,167105,1,41,64,58,66,72,70,0,9861,ST,,,ST,10
1691444,ENDED,2026-01-15T20:04:00.000Z,14.0.3/8.1.1,1549,Athens Gods,5083,Wuxi Red Phoenix MFC,0,2,AWAY_WIN,5083,Wuxi Red Phoenix MFC,2,5-4-1,4-1-2-1-2,23395,45595,70,69,70,74,74,76,68,70,67,73,70,76,73,76,71,72,75,74,73,74,74,72,22653,1,0,0,0,0,0,0,70,9921,GK,,,GK,1,13023,1,69,69,81,61,70,58,0,9842,RWB,RB,,RWB,2,106436,1,76,37,55,46,72,37,0,9861,CB,,,CB,3,12125,1,77,54,66,59,78,36,0,9872,CB,,,CB,4,12433,1,85,29,43,49,68,25,0,9853,CB,LB,,CB,13,23395,1,79,79,86,65,65,57,0,9848,LWB,LB,,LWB,5,55707,1,27,77,73,75,53,61,0,9826,RM,,,RM,7,16330,1,69,63,67,75,69,51,0,9855,CDM,CM,,CDM,6,208197,1,35,69,65,78,59,55,0,9837,LM,ST,,LM,11,19709,1,65,69,78,79,63,68,0,9844,CAM,CM,,CAM,8,19116,1,26,74,70,46,69,72,0,9855,ST,LW,,ST,9,63407,1,0,0,0,0,0,0,76,9911,GK,,,GK,1,102091,1,80,62,68,73,68,41,0,10000,RB,,,RB,2,80113,1,84,40,60,39,75,31,0,9866,CB,,,CB,3,161614,1,77,42,72,47,72,20,0,9861,CB,LB,,CB,4,93962,1,69,76,83,63,82,45,0,10000,LB,LWB,,LB,5,42151,1,61,77,74,77,67,80,0,10000,RM,LM,,RM,7,236000,1,69,68,47,83,74,26,0,9864,CDM,CM,,CDM,6,143838,1,67,78,65,78,60,57,0,9839,LM,RM,,LM,11,45595,1,36,67,75,71,68,79,0,9853,ST,,,ST,9,100966,1,29,81,75,74,55,59,0,9829,CAM,CM,CF,CAM,8,73589,1,29,64,73,66,75,77,0,10000,ST,,,ST,10
1691481,ENDED,2026-01-16T20:04:00.000Z,14.0.3/8.1.2,4740,Los Angeles City,2118,Caen Meta Dragons,2,2,DRAW,,,0,4-3-3_attack,3-5-2_B,92534,239938,69,68,71,70,70,71,70,68,68,72,67,68,68,68,68,69,68,70,69,69,69,69,116694,1,0,0,0,0,0,0,69,9833,GK,,,GK,1,54457,1,70,77,60,57,76,45,0,9720,RB,LM,,RB,2,106816,1,74,64,67,37,73,25,0,9629,CB,CM,,CB,3,47063,1,71,56,66,39,82,33,0,9744,CB,,,CB,4,180436,1,67,76,74,64,76,36,0,9717,LWB,LB,,LB,5,185636,1,58,70,66,79,69,60,0,9691,CM,CDM,,CM,8,92534,1,51,75,69,62,63,72,0,9666,CAM,CDM,,CAM,10,206797,1,65,75,58,68,52,59,0,9616,CM,CAM,,CM,6,34395,1,41,77,73,74,63,50,0,9666,LM,RW,,RW,7,88139,1,42,67,80,68,56,77,0,9279,ST,,,ST,9,114215,1,32,78,70,48,46,66,0,9595,RW,RM,LW,LW,11,239938,1,0,0,0,0,0,0,68,9919,GK,,,GK,16,152587,1,72,30,52,65,73,35,0,9862,CB,CDM,,CB,2,232152,1,71,64,67,50,67,53,0,9851,CB,,,CB,5,145778,1,70,47,51,44,80,45,0,9875,CB,,,CB,22,20647,1,73,61,66,66,71,52,0,9859,CDM,CM,RB,CDM,18,128497,1,70,67,69,63,70,52,0,9857,CDM,CM,CB,CDM,4,50793,1,41,74,68,72,72,76,0,9861,RM,,,RM,17,197306,1,31,66,72,67,52,75,0,9824,CAM,CM,,CAM,10,37927,1,54,76,73,74,60,48,0,9839,LM,RM,RW,LM,7,1204,1,31,79,69,58,63,65,0,9844,ST,RW,,ST,21,75407,1,44,74,73,51,62,70,0,9842,ST,,,ST,19
1691523,ENDED,2026-01-16T20:04:00.000Z,14.0.3/8.1.2,750,Serg Academy - Colombia,5516,Hoofddorp Polder Warriors MFC,1,3,AWAY_WIN,5516,Hoofddorp Polder Warriors MFC,2,4-1-2-1-2,4-2-2-2,,156323,67,64,64,68,69,66,69,66,66,69,67,74,74,76,75,74,70,75,77,74,74,74,9701,1,0,0,0,0,0,0,67,9830,GK,,,GK,1,170562,1,62,76,67,50,74,44,0,9864,RWB,RB,,RB,2,61710,1,62,42,61,38,85,33,0,9756,CB,RB,,CB,3,43639,1,74,48,36,54,66,47,0,9679,CB,,,CB,4,106311,1,72,60,73,68,72,45,0,9704,LB,CB,LM,LB,5,237651,1,52,75,73,68,56,50,0,9636,RM,,,RM,7,12349,1,73,53,63,67,79,60,0,9731,CDM,,,CDM,6,199857,1,63,70,72,71,57,48,0,9641,LM,,,LM,11,288792,1,30,66,65,58,63,69,0,9666,ST,,,ST,9,127790,1,28,78,59,70,69,55,0,9691,CAM,,,CAM,8,167105,1,41,64,58,66,72,70,0,9704,ST,,,ST,10,49114,1,0,0,0,0,0,0,74,9840,GK,,,GK,1,156323,1,77,68,72,79,64,29,0,9670,RB,RM,,RB,2,12222,1,80,52,59,58,80,38,0,9735,CB,,,CB,3,66261,1,78,53,60,53,82,24,0,9740,CB,,,CB,4,32416,1,78,76,89,54,71,48,0,9699,LB,LWB,,LB,5,121237,1,38,75,73,74,64,53,0,10000,CAM,CM,,CAM,8,33945,1,77,68,55,73,79,47,0,9731,CDM,CM,,CDM,6,42175,1,81,66,79,76,81,67,0,9740,CDM,CM,,CDM,13,53550,1,56,78,80,78,48,56,0,9604,CAM,,,CAM,10,15566,1,36,76,81,53,58,77,0,9588,ST,LM,,ST,9,189706,1,25,74,75,53,62,79,0,9662,ST,,,ST,14
1691555,ENDED,2026-01-16T20:04:00.000Z,14.0.3/8.1.2,2623,YAMOUSSOUKRO FC,1549,Athens Gods,1,1,DRAW,,,0,4-2-3-1,5-4-1,4644,23395,72,70,68,70,72,70,77,76,75,71,73,70,69,70,74,74,76,68,70,71,73,70,44878,1,0,0,0,0,0,0,72,9837,GK,,,GK,1,15197,1,74,62,75,64,69,45,0,10000,RB,RM,,RB,2,6951,1,73,34,52,59,71,50,0,10000,CB,CDM,,CB,3,17174,1,72,57,58,49,76,27,0,9720,CB,,,CB,4,53221,1,78,67,82,60,65,40,0,9675,LB,LM,LWB,LB,5,4644,1,72,76,57,59,79,53,0,10000,CDM,LB,,CDM,6,47986,1,46,79,66,79,50,75,0,9470,CAM,,,CAM,8,59481,1,83,72,65,68,80,57,0,9733,CDM,CM,,CDM,13,151567,1,76,81,65,79,43,60,0,10000,RM,LM,,RM,7,37327,1,38,74,75,60,58,71,0,10000,ST,,,ST,9,66741,1,68,78,81,73,56,76,0,9636,LM,LWB,,LM,11,22653,1,0,0,0,0,0,0,70,9835,GK,,,GK,1,13023,1,69,69,81,61,70,58,0,9657,RWB,RB,,RWB,2,106436,1,76,37,55,46,72,37,0,9704,CB,,,CB,3,12125,1,77,54,66,59,78,36,0,9728,CB,,,CB,4,12433,1,85,29,43,49,68,25,0,9686,CB,LB,,CB,13,23395,1,79,79,86,65,65,57,0,9675,LWB,LB,,LWB,5,55707,1,27,77,73,75,53,61,0,9624,RM,,,RM,7,16330,1,69,63,67,75,69,51,0,9691,CDM,CM,,CDM,6,25619,1,42,78,77,60,73,73,0,10000,CAM,LM,CM,LM,11,19709,1,65,69,78,79,63,68,0,9666,CAM,CM,,CAM,8,19116,1,26,74,70,46,69,72,0,9691,ST,LW,,ST,9
1691592,ENDED,2026-01-16T20:04:00.000Z,14.0.3/8.1.2,5083,Wuxi Red Phoenix MFC,5298,Amethyst Peacocks MFC,3,2,HOME_WIN,5083,Wuxi Red Phoenix MFC,1,4-1-2-1-2,4-3-3_defend,73589,26912,76,73,76,71,72,73,74,75,72,74,71,71,71,74,72,70,72,69,71,71,71,70,63407,1,0,0,0,0,0,0,76,9812,GK,,,GK,1,102091,1,80,62,68,73,68,41,0,9853,RB,,,RB,2,80113,1,84,40,60,39,75,31,0,9715,CB,,,CB,3,61170,1,76,61,71,46,68,25,0,9924,CB,LB,CDM,CB,4,93962,1,69,76,83,64,82,45,0,9879,LB,LWB,,LB,5,220300,1,68,71,71,79,67,65,0,9948,RM,LM,,RM,7,29441,1,72,71,70,77,78,77,0,9955,CDM,CM,,CDM,6,42151,1,61,77,74,77,67,80,0,9851,RM,LM,,LM,11,73589,1,29,64,73,66,75,77,0,9866,ST,,,ST,9,100966,1,29,81,75,74,55,59,0,9632,CAM,CM,CF,CAM,8,51423,1,42,79,73,73,69,70,0,9949,LM,LB,ST,ST,10,26912,1,0,0,0,0,0,0,71,9921,GK,,,GK,1,150609,1,73,79,72,59,69,49,0,9855,RB,,,RB,2,50459,1,77,64,73,72,78,46,0,9728,CDM,CM,CB,CB,3,49815,1,78,68,71,61,57,41,0,9942,CB,,,CB,4,36701,1,76,56,57,66,75,54,0,9946,CDM,LB,RB,LB,5,16840,1,67,77,78,67,72,80,0,9861,CM,,,CM,8,233373,1,70,63,45,72,70,54,0,9695,CDM,CM,,CDM,6,153373,1,63,73,53,76,57,63,0,9953,CM,,,CM,13,100182,1,45,72,81,70,48,68,0,9817,CAM,RW,,RW,7,120024,1,59,69,81,75,64,78,0,9945,LM,ST,,ST,9,292102,1,55,73,63,76,44,64,0,9933,LM,LW,,LW,11
1691660,ENDED,2026-01-16T20:04:00.000Z,14.0.3/8.1.2,1334,Telford Wanderers,5863,Chiba MFC ,0,1,AWAY_WIN,5863,Chiba MFC ,1,4-3-3_defend,3-5-2,53261,203872,72,69,70,73,71,66,67,69,72,70,70,71,68,70,70,69,69,72,70,70,70,72,140139,1,0,0,0,0,0,0,72,10000,GK,,,GK,1,57503,1,74,68,71,57,65,50,0,10000,RB,RM,,RB,2,12032,1,72,75,55,59,66,48,0,10000,CB,RB,,CB,3,12873,1,74,56,51,54,82,28,0,10000,CB,,,CB,4,24255,1,78,59,77,61,70,29,0,10000,LB,,,LB,5,72474,1,50,69,72,73,53,50,0,10000,CM,RM,,CM,8,53261,1,75,60,65,53,77,44,0,10000,CDM,CM,,CDM,6,53295,1,67,76,55,67,63,62,0,10000,CM,,,CM,13,146922,1,14,81,69,55,44,75,0,10000,RW,RM,,RW,7,101612,1,23,74,73,62,76,68,0,10000,ST,,,ST,9,6060,1,29,76,74,68,71,58,0,10000,LW,CF,,LW,11,189034,1,0,0,0,0,0,0,71,9835,GK,,,GK,1,160635,1,70,50,58,45,74,44,0,9864,CB,RB,,CB,3,40852,1,73,55,76,49,73,50,0,9707,CB,,,CB,4,177905,1,73,61,71,49,71,40,0,9922,CB,RB,,CB,13,92647,1,46,76,76,71,61,65,0,9944,RM,,,RM,7,3107,1,69,74,75,74,81,52,0,9740,CAM,CM,LM,CM,8,107331,1,80,55,46,68,78,55,0,9726,CDM,CM,,CDM,6,52145,1,64,73,62,69,75,66,0,9715,CM,CDM,,CM,14,162280,1,40,77,72,73,66,70,0,9850,RM,LM,CAM,LM,11,203872,1,41,57,78,50,62,82,0,9662,ST,CAM,,ST,9,52140,1,51,74,69,53,71,75,0,9699,ST,,,ST,10
1691702,ENDED,2026-01-16T20:04:00.000Z,14.0.3/8.1.2,5866,Callumbus Crew,5411,Cegléd MFC,0,0,DRAW,,,0,4-2-3-1,4-2-3-1,157767,115319,74,69,74,72,68,69,75,70,73,74,70,72,70,77,72,72,71,71,73,69,70,71,149300,1,0,0,0,0,0,0,74,9840,GK,,,GK,1,54750,1,74,64,73,67,57,29,0,9833,RB,RM,,RB,2,12500,1,79,56,45,47,74,24,0,9864,CB,,,CB,3,77086,1,74,58,63,52,78,34,0,9728,CB,,,CB,4,193131,1,66,74,79,62,71,57,0,9697,LB,,,LB,5,214187,1,72,67,57,78,47,39,0,9815,CDM,CM,,CDM,6,157767,1,44,75,67,80,52,71,0,9620,CAM,CM,RM,CAM,8,170242,1,76,75,65,59,70,49,0,9626,CDM,,,CDM,13,177454,1,58,77,62,78,75,58,0,9715,RM,LM,,RM,7,150991,1,32,72,70,64,70,78,0,9695,ST,RM,,ST,9,151821,1,59,72,72,70,65,74,0,9675,LM,ST,,LM,11,178270,1,0,0,0,0,0,0,72,9837,GK,,,GK,1,104253,1,72,59,73,71,74,34,0,9921,RB,RWB,,RB,2,171716,1,85,56,65,80,75,59,0,9713,CDM,CM,CB,CB,3,36965,1,73,52,65,65,78,38,0,9728,CB,,,CB,4,105427,1,69,67,80,75,75,47,0,9715,LWB,LB,,LB,5,58449,1,72,73,79,70,65,42,0,9675,CDM,CM,CB,CDM,6,75788,1,33,70,68,75,62,65,0,9662,CAM,CF,,CAM,8,158250,1,76,60,66,75,73,34,0,9707,CDM,CB,,CDM,13,72420,1,39,69,65,76,68,73,0,9949,RM,ST,,RM,7,115319,1,33,56,80,60,67,80,0,9682,ST,,,ST,9,23434,1,52,72,79,76,68,71,0,9949,LM,CAM,,LM,11
1691741,ENDED,2026-01-17T20:04:00.000Z,14.0.3/8.1.2,2118,Caen Meta Dragons,5866,Callumbus Crew,0,0,DRAW,,,0,3-5-2_B,4-2-3-1,28404,157767,68,68,68,68,68,68,69,68,68,68,68,74,70,74,72,69,69,75,70,73,74,70,28404,1,0,0,0,0,0,0,68,9990,GK,,,GK,1,45236,1,69,72,67,39,68,30,0,9982,CB,,,CB,12,36186,1,67,58,54,54,81,31,0,9985,CB,CDM,,CB,3,88475,1,75,42,59,31,66,40,0,9982,CB,,,CB,13,62804,1,68,67,63,64,74,45,0,9983,CDM,CM,,CDM,6,74352,1,65,67,65,67,76,61,0,9984,CDM,CAM,,CDM,14,33331,1,52,79,71,66,56,73,0,9979,RM,CAM,,RM,8,25669,1,28,70,66,69,60,62,0,9959,CAM,,,CAM,20,191344,1,33,68,65,74,58,77,0,9980,LM,RM,,LM,23,68385,1,39,59,77,63,74,72,0,9983,ST,CF,,ST,9,82430,1,32,63,87,56,65,70,0,9832,ST,CAM,LM,ST,11,149300,1,0,0,0,0,0,0,74,9749,GK,,,GK,1,66522,1,73,75,77,57,70,58,0,10000,RB,,,RB,2,12500,1,79,56,45,47,74,24,0,9711,CB,,,CB,3,77086,1,74,58,63,52,78,34,0,9567,CB,,,CB,4,193131,1,67,74,79,62,71,57,0,9517,LB,,,LB,5,214187,1,72,67,57,78,47,39,0,9599,CDM,CM,,CDM,6,157767,1,44,75,67,80,52,71,0,9385,CAM,CM,RM,CAM,8,170242,1,76,75,65,59,70,49,0,9372,CDM,,,CDM,13,177454,1,58,77,62,78,75,58,0,9546,RM,LM,,RM,7,150991,1,32,72,70,64,70,79,0,9512,ST,RM,,ST,9,151821,1,59,72,72,70,66,74,0,9478,LM,ST,,LM,11
1691779,ENDED,2026-01-17T20:04:00.000Z,14.0.3/8.1.2,5411,Cegléd MFC,5863,Chiba MFC ,1,0,HOME_WIN,5411,Cegléd MFC,1,4-2-3-1,3-5-2,115319,15990,72,70,77,72,72,71,71,73,69,70,71,71,68,71,70,70,69,72,69,70,69,72,178270,1,0,0,0,0,0,0,72,9745,GK,,,GK,1,104253,1,72,59,73,71,74,34,0,9727,RB,RWB,,RB,2,171716,1,85,56,65,81,75,60,0,9544,CDM,CM,CB,CB,3,36965,1,73,52,65,65,78,38,0,9567,CB,,,CB,4,105427,1,69,67,80,75,75,47,0,9546,LWB,LB,,LB,5,58449,1,72,73,79,70,65,42,0,9478,CDM,CM,CB,CDM,6,75788,1,33,70,68,75,62,65,0,9457,CAM,CF,,CAM,8,158250,1,76,60,66,75,73,34,0,9533,CDM,CB,,CDM,13,72420,1,39,69,65,76,68,73,0,9795,RM,ST,,RM,7,115319,1,33,56,80,60,67,80,0,9491,ST,,,ST,9,23434,1,52,72,79,76,68,71,0,9795,LM,CAM,,LM,11,189034,1,0,0,0,0,0,0,71,9742,GK,,,GK,1,160635,1,70,50,58,45,74,44,0,9711,CB,RB,,CB,3,90838,1,74,47,67,51,80,43,0,9907,CB,RB,,CB,4,177905,1,73,61,72,49,71,40,0,9723,CB,RB,,CB,13,162280,1,40,77,72,73,66,70,0,9679,RM,LM,CAM,RM,7,3107,1,69,74,75,74,81,52,0,9587,CAM,CM,LM,CM,8,107331,1,80,55,46,68,78,55,0,9565,CDM,CM,,CDM,6,167170,1,49,67,60,81,63,53,0,10000,CM,CDM,,CM,14,66469,1,51,67,73,77,66,69,0,9888,LM,,,LM,11,15990,1,37,70,71,71,80,66,0,10000,ST,,,ST,9,52140,1,51,74,69,53,71,75,0,9519,ST,,,ST,10
1691824,ENDED,2026-01-17T20:04:00.000Z,14.0.3/8.1.2,5083,Wuxi Red Phoenix MFC,1334,Telford Wanderers,1,0,HOME_WIN,5083,Wuxi Red Phoenix MFC,1,4-1-4-1,4-4-2,45595,177959,76,74,71,76,72,73,69,74,74,73,74,72,71,73,74,74,69,70,70,72,75,74,63407,1,0,0,0,0,0,0,76,9710,GK,,,GK,1,102091,1,80,63,68,74,68,41,0,9686,RB,,,RB,2,161614,1,77,42,72,47,72,20,0,9896,CB,LB,,CB,3,80113,1,84,40,60,39,75,31,0,9546,CB,,,CB,4,93962,1,69,76,83,64,82,45,0,9744,LB,LWB,,LB,5,220300,1,68,71,71,79,67,65,0,9792,RM,LM,,RM,7,59909,1,73,76,73,65,72,60,0,10000,CM,CDM,,CM,8,236000,1,69,68,47,83,74,26,0,9899,CDM,CM,,CDM,6,29441,1,72,71,70,77,78,77,0,9821,CDM,CM,,CM,13,143838,1,67,78,65,78,60,57,0,9879,LM,RM,,LM,11,45595,1,36,67,75,71,68,79,0,9890,ST,,,ST,9,77601,1,0,0,0,0,0,0,72,9943,GK,,,GK,1,191963,1,68,73,77,78,58,34,0,9876,RB,LB,RWB,RB,2,57431,1,76,66,44,48,75,30,0,9900,CB,,,CB,3,13505,1,74,72,70,64,76,42,0,9902,CB,CDM,,CB,4,153801,1,84,59,77,61,81,69,0,9909,LB,,,LB,5,177959,1,57,74,71,72,56,66,0,9873,RM,LM,CAM,RM,7,38575,1,60,71,74,73,67,64,0,9888,CM,CAM,,CM,8,215122,1,52,66,45,81,58,62,0,9876,CM,CDM,LM,CM,6,80247,1,54,71,85,83,56,55,0,9873,LM,ST,,LM,11,61073,1,51,72,81,55,72,81,0,9896,ST,,,ST,9,73230,1,49,69,81,44,52,84,0,9867,ST,,,ST,10
